,OCC_CODE,O_GROUP,OCC_TITLE,TOT_EMP,Mean Annual Salary,Median Annual Salary,Entry level education,Work Experience,Training on Job,16 to 19 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 64 years,65 years and over,Median age,Women,White,Black or African American,Asian,Hispanic or Latino,Employement change in 10 years
699,47-2020,broad,"brickmasons, blockmasons, and stonemasons",71770,56750,53090,No formal educational credential,None,None,1.7699115044247788,6.1946902654867255,20.353982300884955,16.8141592920354,34.51327433628319,13.274336283185841,7.079646017699115,44.0,0.3,86.8,8.8,1.0,44.1,-4.6
700,47-2021,detailed,brickmasons and blockmasons,59940,58420,55080,High school diploma or equivalent,None,Apprenticeship,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-5.3
701,47-2022,detailed,stonemasons,11830,48290,43650,High school diploma or equivalent,None,Apprenticeship,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-1.4
702,47-2031,detailed,carpenters,699300,54200,49520,High school diploma or equivalent,None,Apprenticeship,2.5134649910233393,8.258527827648114,20.73608617594255,27.917414721723517,21.723518850987432,14.542190305206462,4.21903052064632,41.8,3.2,87.9,6.9,1.9,35.5,2.1
703,47-2040,broad,"carpet, floor, and tile installers and finishers",82980,47650,43210,No formal educational credential,None,None,1.744186046511628,4.651162790697675,22.093023255813954,33.72093023255814,19.767441860465116,12.209302325581396,5.232558139534884,41.6,3.9,93.7,2.5,1.1,53.2,6.4
704,47-2041,detailed,carpet installers,23020,46150,41480,No formal educational credential,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-5.9
705,47-2042,detailed,"floor layers, except carpet, wood, and hard tiles",16720,49740,45520,No formal educational credential,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,12.3
706,47-2043,detailed,floor sanders and finishers,5100,41400,38850,No formal educational credential,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,4.5
707,47-2044,detailed,tile and stone setters,38150,48490,44220,No formal educational credential,None,Long-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,11.5
708,47-2050,broad,"cement masons, concrete finishers, and terrazzo workers",198550,49490,46060,No formal educational credential,None,None,1.8181818181818181,7.2727272727272725,25.454545454545453,21.818181818181817,21.818181818181817,18.181818181818183,1.8181818181818181,42.2,2.8,82.9,8.4,1.3,53.3,-1.1
709,47-2051,detailed,cement masons and concrete finishers,195580,49390,46000,No formal educational credential,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-1.0
710,47-2053,detailed,terrazzo workers and finishers,2970,56440,51430,High school diploma or equivalent,None,Apprenticeship,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-8.5
711,47-2061,detailed,construction laborers,971330,43000,37890,No formal educational credential,None,Short-term on-the-job training,3.8380651945320716,10.988433228180861,24.395373291272346,24.185068349106203,18.559411146161935,14.195583596214512,3.8380651945320716,39.8,3.8,86.6,8.0,1.4,46.0,8.0
712,47-2070,broad,construction equipment operators,451250,54540,49100,No formal educational credential,None,None,1.1142061281337048,8.635097493036211,21.448467966573816,20.33426183844011,22.00557103064067,20.33426183844011,6.128133704735376,43.7,3.9,85.3,9.9,0.5,17.8,5.4
713,47-2071,detailed,"paving, surfacing, and tamping equipment operators",44560,46400,41540,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,5.6
714,47-2072,detailed,pile driver operators,3820,71880,63370,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,4.8
715,47-2073,detailed,operating engineers and other construction equipment operators,402870,55280,49770,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,5.4
716,47-2080,broad,"drywall installers, ceiling tile installers, and tapers",116010,53360,48830,No formal educational credential,None,None,1.2121212121212122,8.484848484848484,23.636363636363637,32.72727272727273,16.96969696969697,13.93939393939394,2.4242424242424243,40.2,5.8,89.2,1.0,2.8,73.1,4.3
717,47-2081,detailed,drywall and ceiling tile installers,99700,51930,47460,No formal educational credential,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,4.9
718,47-2082,detailed,tapers,16320,62140,59450,No formal educational credential,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,0.5
719,47-2111,detailed,electricians,656510,61550,56900,High school diploma or equivalent,None,Apprenticeship,2.108768035516093,9.544950055493896,23.41842397336293,22.641509433962263,21.753607103218645,15.760266370699224,4.661487236403995,41.7,3.1,87.8,7.6,1.7,23.8,9.1
720,47-2121,detailed,glaziers,52190,50970,46080,High school diploma or equivalent,None,Apprenticeship,0.0,13.333333333333334,24.444444444444443,17.77777777777778,22.22222222222222,20.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,4.7
721,47-2130,broad,insulation workers,60480,50800,45820,No formal educational credential,None,None,1.8867924528301887,9.433962264150944,26.41509433962264,28.30188679245283,20.754716981132077,9.433962264150944,1.8867924528301887,40.4,2.9,86.0,9.6,2.4,54.5,5.0
722,47-2131,detailed,"insulation workers, floor, ceiling, and wall",32780,46860,41690,No formal educational credential,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,4.9
723,47-2132,detailed,"insulation workers, mechanical",27700,55470,50030,High school diploma or equivalent,None,Apprenticeship,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,5.1
724,47-2140,broad,painters and paperhangers,220700,46500,42150,No formal educational credential,None,None,2.099236641221374,6.488549618320611,23.85496183206107,25.954198473282442,21.755725190839694,16.793893129770993,3.2442748091603053,41.8,8.3,90.0,5.4,0.6,51.2,5.2
725,47-2141,detailed,"painters, construction and maintenance",217880,46460,42130,No formal educational credential,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,5.2
726,47-2142,detailed,paperhangers,2820,49820,43560,No formal educational credential,None,Long-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,6.4
727,47-2150,broad,"pipelayers, plumbers, pipefitters, and steamfitters",451390,59890,54980,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,4.5
728,47-2151,detailed,pipelayers,33950,45060,40480,No formal educational credential,None,Short-term on-the-job training,0.0,16.3265306122449,26.53061224489796,20.408163265306122,16.3265306122449,14.285714285714286,4.081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,-1.5
729,47-2152,detailed,"plumbers, pipefitters, and steamfitters",417440,61100,56330,High school diploma or equivalent,None,Apprenticeship,1.86219739292365,9.31098696461825,25.69832402234637,21.973929236499067,19.73929236499069,16.945996275605214,4.4692737430167595,41.0,2.3,88.1,6.9,1.7,24.5,5.0
730,47-2161,detailed,plasterers and stucco masons,25210,52100,47020,No formal educational credential,None,Long-term on-the-job training,0.0,4.166666666666667,16.666666666666668,29.166666666666668,16.666666666666668,20.833333333333332,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,6.8
731,47-2171,detailed,reinforcing iron and rebar workers,18680,54700,49390,High school diploma or equivalent,None,Apprenticeship,0.0,0.0,33.333333333333336,66.66666666666667,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
732,47-2181,detailed,roofers,128680,47010,43580,No formal educational credential,None,Moderate-term on-the-job training,2.857142857142857,16.666666666666668,29.523809523809526,23.80952380952381,14.761904761904763,8.571428571428571,4.285714285714286,36.0,3.3,86.9,5.1,1.4,53.2,4.6
733,47-2211,detailed,sheet metal workers,128220,55320,51370,High school diploma or equivalent,None,Apprenticeship,2.4390243902439024,8.94308943089431,22.764227642276424,19.51219512195122,25.203252032520325,19.51219512195122,0.8130081300813008,42.2,5.6,87.3,4.5,3.2,13.4,3.6
734,47-2221,detailed,structural iron and steel workers,71490,58650,54830,High school diploma or equivalent,None,Apprenticeship,2.127659574468085,10.638297872340425,19.148936170212767,31.914893617021278,19.148936170212767,14.893617021276595,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,5.9
735,47-2231,detailed,solar photovoltaic installers,11490,48020,46470,High school diploma or equivalent,None,Moderate-term on-the-job training,0.0,15.0,40.0,20.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1
736,47-3000,minor,"helpers, construction trades",227710,35640,34000,No formal educational credential,None,None,6.382978723404255,27.659574468085108,19.148936170212767,19.148936170212767,23.404255319148938,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6
737,47-3011,detailed,"helpers--brickmasons, blockmasons, stonemasons, and tile and marble setters",21410,40190,36990,No formal educational credential,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-3.9
738,47-3012,detailed,helpers--carpenters,30900,35360,34280,No formal educational credential,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,0.7
739,47-3013,detailed,helpers--electricians,73920,35440,33840,High school diploma or equivalent,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,0.9
740,47-3014,detailed,"helpers--painters, paperhangers, plasterers, and stucco masons",9500,33520,31640,No formal educational credential,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,6.8
741,47-3015,detailed,"helpers--pipelayers, plumbers, pipefitters, and steamfitters",55740,34990,33590,High school diploma or equivalent,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,5.6
742,47-3016,detailed,helpers--roofers,8390,35080,33260,No formal educational credential,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,4.8
743,47-3019,detailed,"helpers, construction trades, all other",27850,35140,33360,No formal educational credential,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,5.9
